baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
EFA_01800	19.4559592860933	-0.740066204012305	0.410785205889998	-1.80158923301265	0.0716100565158884	0.13393646401115
EFA_01801	35.1956920211277	0.513622884138719	0.302610475538106	1.69730701895031	0.0896386309385426	0.161653586321957
EFA_01802	31.9834622368252	0.141353733752668	0.3569017738822	0.39605780664829	0.692062383949082	0.796676465243711
EFA_01803	19.1084541683048	-0.457663374223119	0.414823960434066	-1.10327130994127	0.269909361841996	0.40109201751986
EFA_01804	3.34895389058336	-2.88210455363746	1.27566744227365	-2.25929145647915	0.0238652610099587	0.0511703990736305
EFA_01805	10.4632816410356	-0.884842455802262	0.561702054154948	-1.57528791154852	0.115190002995148	0.199463509408365
EFA_01806	8.39766222306312	-0.462319902440593	0.601809098995631	-0.768216870120718	0.442358352535626	0.587695895478844
EFA_01807	44.8944152166893	1.35401228033954	0.301949169927434	4.48423912099159	7.31745687296615e-06	3.14968795836369e-05
EFA_01808	88.2210806114751	1.75080709942571	0.223588218840201	7.83049799541101	4.85941285982991e-15	5.01847997142866e-14
EFA_01809	99.4671780207068	2.32343712272764	0.230867790220547	10.0639293186289	7.97503300403986e-24	1.27201776414436e-22
EFA_01810	21.7496114687483	0.0920367628060871	0.375767340909443	0.244930180955421	0.806510492276685	0.87575326146988
EFA_01811	73.9040679386204	-0.734488854322103	0.238027011064248	-3.08573741710285	0.00203048049122662	0.00569844524957147
EFA_01812	27.2014454283773	-1.27091290959183	0.370121621938665	-3.43377104783799	0.000595246744504418	0.00190731406637521
EFA_01813	3.16664372839369	0.31506245150055	0.963060415544846	0.3271471305591	0.743556606227277	0.83031933740899
EFA_01814	1.62467216355427	1.15950709099389	1.40170521285756	0.827211799141479	0.408117025091655	0.551370512394056
EFA_01815	7.21109780774096	-0.670956252916939	0.712237783133937	-0.942039679451779	0.346172325278343	0.487690226407886
EFA_01816	0.95542040963916	-1.79365392220112	1.82023977920154	-0.985394310516563	0.324430423241914	0.463402858272405
EFA_01817	9.325641167657	-1.29091647891904	0.61868099792548	-2.08656235321217	0.0369277133219075	0.0750846069031135
EFA_01818	92.5100201644951	-1.99363999366261	0.238082386745226	-8.37373995160767	5.58178596116117e-17	6.73332247667803e-16
EFA_01819	22.4846085397477	2.93753598168157	0.452877114005885	6.48638646298077	8.79194763525224e-11	6.42281976102015e-10
EFA_01820	20.2519878190066	0.367124486883807	0.409353115335637	0.896840583667705	0.369803988761814	0.513895087964747
EFA_01821	91.5132510741164	1.81473008715373	0.239953252805412	7.56284845459196	3.94336942810924e-14	3.8119237805056e-13
EFA_01822	69.9836921625359	0.349784085638314	0.231989542145396	1.50775798944891	0.131616477811657	0.222669951559968
EFA_01823	91.3687635935872	-0.143513692666785	0.236121314767868	-0.607796432134361	0.543322495927568	0.675564697188414
EFA_01824	60.3322331589494	0.129386411384836	0.243342578157158	0.531704777539072	0.594930482491044	0.715561548065265
EFA_01825	66.8126375611506	-0.835273671363314	0.243537905447987	-3.42974811180556	0.000604141806396125	0.00192721236240364
EFA_01826	4.12932671106095	-1.18990327112019	0.929331957494909	-1.28038561627394	0.200409550115107	0.314241298951651
EFA_01827	118.206342011041	2.63566820990361	0.224751256148438	11.727045512764	9.26359158473681e-32	2.09415523147869e-30
EFA_01828	2.57096147298395	-0.629221210085235	1.08664157351048	-0.579051294763632	0.562554562506084	0.68991633872489
EFA_01829	1.36306566583191	-2.39186654587138	1.68944910585907	-1.41576715011793	0.156843690475897	0.254262131765274
EFA_01830	90.3780840110387	-0.710314094969725	0.255182318320073	-2.78355530134648	0.00537666957712047	0.013660547217622
EFA_01831	30.8750246503369	-0.978840080217048	0.34343591333927	-2.85013896974159	0.00437001307484382	0.0113336111453266
EFA_01832	26.7088472238713	0.264868946320345	0.342767752206686	0.772735896580584	0.43967869779369	0.58440626915078
EFA_01833	63.3173041830717	-0.683005013688164	0.255223579023761	-2.6761046777131	0.00744833777614266	0.0183555173865284
EFA_01834	211.719191322868	-0.774780895350072	0.185619798599628	-4.17402077362035	2.99270449989037e-05	0.000118022728285512
EFA_01835	14.5768465293285	0.455892116267206	0.475968405279035	0.95782012253511	0.338153470470187	0.478481327609614
EFA_01836	3.95006259084194	0.0891906724789772	0.93019323263941	0.0958840264037398	0.923612681204482	0.956598848390357
EFA_01837	5.03373048224624	0.361668260224543	0.752567858202135	0.480578935550821	0.63081578940771	0.7453087986251
EFA_01838	24.346596708838	0.529623231431692	0.365857111151899	1.44762317114509	0.147722467240523	0.242626546594703
EFA_01839	128.764076930077	0.105908235653097	0.187760792931293	0.564059375760369	0.572713724053987	0.69859101034324
EFA_01840	0.961553059165321	-0.271614842780051	1.78981370305563	-0.151755929858142	0.879379442328251	0.928880934114941
EFA_01841	2.86088572236278	1.41379732994487	1.03303581979125	1.36858500243541	0.17112903468397	0.273558718584453
EFA_01842	9.13514274624786	-0.171690266898996	0.574616727959102	-0.298790930623963	0.765099571333086	0.847454039080744
EFA_01843	0.670537814002134	2.03626994368893	2.14437104718565	0.949588433569557	0.342321417856941	0.482713551408289
EFA_01844	63.7593693988308	0.100887664258475	0.244736069497793	0.412230467153859	0.680170507911419	0.789635878776257
EFA_01845	44.9509620430946	0.720552444094926	0.296733652050225	2.42828017353747	0.0151706187161224	0.0345947945464554
EFA_01846	43.3348819453113	0.244065452761025	0.286448235489764	0.852040342799551	0.394191701204536	0.538659863949654
EFA_01847	73.3711710251345	-0.193511907228668	0.25030129451958	-0.773115886596144	0.43945379991976	0.584377887711732
EFA_01848	9.39567214547098	-0.216266344866308	0.649158295842823	-0.333148857915345	0.739021920501099	0.827185939087195
EFA_01849	5.87299972458426	-0.365060286099465	0.741080076580925	-0.492605721885982	0.622291204275995	0.737349586246959
EFA_01850	13.1340339586409	-0.436004847627341	0.501877144043845	-0.868748164369986	0.38498489092576	0.528847665955913
EFA_01851	4.30415524224705	-0.0900837799807228	0.852162264686688	-0.105712003116969	0.915810856607421	0.951952559493087
EFA_01852	3.55638916258345	0.533603668705022	0.961795732064881	0.554799372585514	0.57903189634493	0.702917790446636
EFA_01853	30.7801704790783	0.107337194955607	0.323227120064342	0.332079792482264	0.739829008396931	0.827324813103447
EFA_01854	223.048576759863	0.0024954028352136	0.168085655846805	0.014846018969566	0.988155025790229	0.991955622043268
EFA_01855	0.382757813397925	-1.74088353515935	2.62503092291208	-0.663185915245562	0.507211491000154	0.646053323274819
EFA_01856	0.93675320011319	0.401536594667882	3.92430601640087	0.10232040849764	0.918502356684601	0.953714381931823
EFA_01857	0.246307841082895	-1.11446415994536	3.34892915914335	-0.332782243811462	0.739298662433553	NA
EFA_01858	0.132380170717851	-0.286027736183202	4.0804728567969	-0.0700967133519247	0.944116682634834	NA
EFA_01859	1.64296401489996	0.477843665233255	1.38317172937302	0.34546951407824	0.729741425319751	0.821546783649009
EFA_01860	11.4453786429046	-1.73632805828613	0.6036536197095	-2.87636485824721	0.00402284415213007	0.010490086794519
EFA_01861	8.53439371204311	1.61993673803346	0.615035649167383	2.63389080003165	0.00844126315105358	0.0205206320970998
EFA_01862	14.070541292548	-0.792119786136937	0.572764232642939	-1.38297704533995	0.166671904434121	0.267925552984525
EFA_01863	66.9763867209778	0.746133287628678	0.23483245250901	3.17730058029374	0.00148652882024796	0.00428927059591144
EFA_01864	0.405280115347912	-1.80505699663314	2.57806214890065	-0.700160388842006	0.483827145975617	0.624861779620331
EFA_01865	0.405280115347912	-1.80505699663314	2.57806214890065	-0.700160388842006	0.483827145975617	0.624861779620331
EFA_01866	16.0068788639809	-0.0186532829710213	0.432312091817276	-0.0431477243502719	0.96558377616879	0.979597723043509
EFA_01867	175.456673323278	0.464897190262211	0.190938358544357	2.43480248707705	0.0148999203492835	0.0341402005768499
EFA_01868	10.4955547614752	-1.48265416246135	0.588474252820881	-2.51948858485172	0.0117525451059983	0.0276797022143734
EFA_01869	7.3263213540785	1.75548394460489	0.673009361826302	2.60840939840888	0.00909640885016585	0.0219460418561564
EFA_01870	5.32497682999631	-0.872245699866737	0.790552490621584	-1.10333685645708	0.269880906703676	0.40109201751986
EFA_01871	64.2276759112027	0.222117635045375	0.257291010964416	0.863293413216421	0.387976164778239	0.531938667181626
EFA_01872	109.769044811345	-0.960331227926136	0.224927537748016	-4.26951380671754	1.95899523359359e-05	7.92151452908054e-05
EFA_01873	240.496690154656	0.512167690091698	0.156038893749158	3.28230787713118	0.0010296112094857	0.00311815799834753
EFA_01874	41.7451391029707	-0.248337340714554	0.29758245885722	-0.834516058736196	0.403990241926396	0.548395264572427
EFA_01875	41.6606787000207	0.213848908641486	0.292827446838225	0.730289837754273	0.465213038621013	0.609875175288095
EFA_01876	16.1752845313713	-0.0215711436542064	0.440689847056815	-0.0489485832230335	0.960960271424715	0.97626218657479
EFA_01877	91.0278372905413	0.614121556783628	0.211006458471158	2.91043961987339	0.00360920696109978	0.00953268922292315
EFA_01878	4.6473621001439	-0.140789912317372	0.820973589968656	-0.171491402449069	0.863837390156249	0.916849222602067
EFA_01879	26.6914643699224	0.538390155409311	0.362681201834961	1.48447218296775	0.137683697506257	0.2299835879679
EFA_01880	26.7618020328886	0.160031521171167	0.346438990020494	0.461932766752671	0.644129535442764	0.75946443378077
EFA_01881	176.51906841012	-2.1815776087394	0.202223294680698	-10.7879639295958	3.92386404760203e-27	7.46053886136783e-26
EFA_01882	38.492574064308	-1.60737807877139	0.347689520093393	-4.62302711436234	3.78180267459758e-06	1.70985125649916e-05
EFA_01883	29.5890510719138	0.0137799119309852	0.337858237890451	0.0407860764829219	0.967466439480054	0.979597723043509
EFA_01884	21.1595389035114	-1.11193182063931	0.41697951608236	-2.66663415768291	0.00766150211114574	0.0187727673401005
EFA_01885	53.7714599267167	-0.608622938234953	0.263119512592179	-2.313104536562	0.0207168923590064	0.045577163189814
EFA_01886	38.4412180639512	-1.35626231624891	0.333343922885641	-4.06865769295636	4.72847543474795e-05	0.00018197658140967
EFA_01887	3.55300843550067	-2.99106690366408	1.2922137987585	-2.31468423146213	0.020630219352117	0.0454212881594539
EFA_01888	1.27491405546593	-1.20027839401478	1.6600550364426	-0.723035301640901	0.469658196165169	0.613461638394085
EFA_01889	0.132380170717851	-0.286027736183202	4.0804728567969	-0.0700967133519247	0.944116682634834	NA
EFA_01890	0.186026828126875	1.63753366540217	3.74140542913004	0.437678753725158	0.661619173145975	NA
EFA_01891	0.822538532900474	3.51270601311218	1.9766515263242	1.77709928448766	0.0755519058890287	0.139671295432969
EFA_01892	0.588213342824545	1.63465230406885	2.27856826812984	0.717403260166751	0.473125308570983	0.616249262290501
EFA_01893	0	NA	NA	NA	NA	NA
EFA_01894	0.620960958190289	0.574622658388813	2.20454767013107	0.260653315042468	0.794359870937027	0.866821432710074
EFA_01895	0.303832453208353	0.675765695736189	2.93980055163668	0.229867871601007	0.818194442595654	NA
EFA_01896	0	NA	NA	NA	NA	NA
EFA_01897	1.69853622513154	-0.760218939091532	1.34657371891874	-0.564557980310179	0.572374452851643	0.69859101034324
EFA_01898	0	NA	NA	NA	NA	NA
EFA_01899	0	NA	NA	NA	NA	NA
EFA_01900	0.896115597630077	1.26624265139555	1.81765413945302	0.696635638161942	0.486030846919651	0.627143623148907
EFA_01901	18.1063995222186	0.980856210267412	0.421899491278686	2.32485753252427	0.0200795794319608	0.0444475501535539
EFA_01902	16.2292476123491	1.25865013426937	0.443973696432051	2.83496554950075	0.00458306275925449	0.011832709695881
EFA_01903	0.180678532666906	1.63753269092351	3.78406770288058	0.432744025609521	0.665200741980402	NA
EFA_01904	25.3598444521846	-0.756663476712537	0.369209737983916	-2.04941364993331	0.0404216836173729	0.0810975916600123
EFA_01905	0	NA	NA	NA	NA	NA
EFA_01906	2.83820326301395	0.466933219025544	1.01343733797392	0.460742072084147	0.644983666516745	0.75953572869958
EFA_01907	2.17071979395592	1.66069478484904	1.26022028643379	1.31778134563166	0.187576854322124	0.296876046724816
EFA_01908	9.39199458707609	-0.765041490288464	0.590011896776222	-1.29665434624046	0.194750144248879	0.306875776146285
EFA_01909	5.77352460081735	-1.00037390335872	0.774215710754803	-1.29211263664932	0.196318140325066	0.308499934796532
EFA_01910	6.40414383098208	-0.0273342481181014	0.692624087765307	-0.0394647668207628	0.968519843625145	0.979781702271949
EFA_01911	58.2010262725625	0.837600596085219	0.278305195444538	3.00964771695087	0.00261550859848036	0.00714474327900771
EFA_01912	29.0752626369255	-1.08394528944197	0.361772294579904	-2.99620868065827	0.00273359292542871	0.00741790670028905
EFA_01913	7.08845527952096	-0.328045400663688	0.670155218456239	-0.489506597321392	0.624483084972467	0.739641475641894
EFA_01914	5.23707299480671	-1.78946500960035	0.876993860922255	-2.04045329087997	0.0413051987504792	0.0825241653532539
EFA_01915	25.1125737017026	-1.26799366120152	0.385008939465132	-3.29341355804116	0.000989787714624541	0.0030134470081517
EFA_01916	17.9562009923563	-0.642041231102965	0.427033309654028	-1.50349215526801	0.132712178359105	0.223732627169108
EFA_01917	2.10461599061383	-0.265846432990599	1.18203884419856	-0.224904988778813	0.82205318823163	0.885264329862344
EFA_01918	6.00292143858508	0.901991423448059	0.696789043660987	1.29449713891729	0.195493756911681	0.307709745665262
EFA_01919	0.445438874102608	-0.233863857106011	2.58184223701547	-0.090580227464382	0.927826143532912	0.957852879569576
EFA_01920	8.88298168626224	-0.206830227267955	0.604950383002735	-0.341896183685894	0.73242902174453	0.822693161748257
EFA_01921	24.1824554783295	-0.856529425722716	0.377496743915156	-2.26897169188623	0.0232700473910852	0.050118759234663
EFA_01922	4.14470522159916	-0.346303066531629	0.93227043381247	-0.371462028582673	0.71029343279404	0.810095647078371
EFA_01923	0.259603892856478	-1.17515785042933	3.04247593182111	-0.386250500172708	0.699311156372714	NA
EFA_01924	0.37205365625375	2.42851889315335	2.88637812426168	0.84137240119035	0.400139341772077	0.544197086796605
EFA_01925	0.186026828126875	1.63753366540217	3.74140542913004	0.437678753725158	0.661619173145975	NA
EFA_01926	2.46454920914591	-0.0914535043428565	1.09637372917719	-0.0834145345779956	0.933521931866298	0.960279995122946
EFA_01927	0.572662596241235	-0.805500727917195	2.14018504866285	-0.376369664118745	0.706642095366487	0.807631152785503
EFA_01928	0	NA	NA	NA	NA	NA
EFA_01929	0	NA	NA	NA	NA	NA
EFA_01930	7.3360917834038	1.10575553735368	0.664338588560983	1.66444574557809	0.0960233847254776	0.171765194733237
EFA_01931	5.03081021498664	-0.362862441252222	0.791385638891933	-0.45851532226474	0.646582256942417	0.76079412282036
EFA_01932	1.03565917059535	-0.750239067960108	1.77596228080823	-0.422440879554422	0.672703244776584	0.783501426269198
EFA_01933	89.4484246125988	0.455821132282998	0.218101285999871	2.08995160295968	0.0366221474072923	0.0745689256782526
EFA_01934	4.36369002546262	0.871552466610464	0.820351456551977	1.06241350539401	0.288048005338213	0.421501439004083
EFA_01935	25.958300258096	1.07031728380115	0.365359675802133	2.92948936264329	0.00339519433686254	0.00903392302236549
EFA_01936	7.32217379772365	-2.32861388167747	0.781521282616822	-2.97959113011024	0.00288633361037268	0.00776632033306463
EFA_01937	28.5258851348876	-0.384303226878677	0.343705676583902	-1.11811719462499	0.263516943634477	0.393220969425459
EFA_01938	3.81301746704903	-0.314104817663778	0.890705510772506	-0.352647214893007	0.724352936369955	0.817138420557226
EFA_01939	7.3851840004155	-1.31401637375158	0.686772294755456	-1.91332175713273	0.0557068740702577	0.108283300917881
EFA_01940	10.6136609749627	-0.864296453841781	0.574102256816475	-1.50547475398285	0.13220206275893	0.223322476971957
EFA_01941	20.967544913849	-1.56538077265686	0.443805951816993	-3.52717390618131	0.000420020788838423	0.00138447725000587
EFA_01942	107.907044407724	-0.0379594230451142	0.199289791034957	-0.190473495144846	0.848938110783595	0.905876372820735
EFA_01943	40.1193716079293	-1.11360984137652	0.301966920355877	-3.68785375584881	0.000226153560142545	0.000779456027814223
EFA_01944	21.4969206593479	-0.78914979107033	0.401755151181943	-1.96425556398889	0.0495004620529482	0.0973396072287769
